13,412	0	 
13,444	0	 
13,476	0	 
13,508	0	 
13,54	0	 
13,572	0	 
13,604	0	 
13,636	0	 
13,668	0	 
13,7	0	 
13,732	0	 
13,764	0	 
13,796	0	 
13,828	0	 
13,86	0	 
13,892	0	 
13,924	0	 
13,956	0	 
13,988	0	 
14,02	0	 
14,052	0	 
14,084	0	 
14,116	0	 
14,148	0	 
14,18	0	 
14,212	0	 
14,244	0	 
14,276	0	 
14,308	0	 
14,34	0	 
14,372	0	 
14,404	0	 
14,436	0	 
14,468	0	 
14,5	0	 
14,532	0	 
14,564	0	 
14,596	0	 
14,628	0	 
14,66	0	 
14,692	0	 
14,724	0	 
14,756	0	 
14,788	0	 
14,82	0	 
14,852	0	 
14,884	0	 
14,916	0	 
14,948	0	 
14,98	0	 
15,012	0	 
15,044	0	 
15,076	0	 
15,108	0	 
15,14	0	 
15,172	0	 
15,204	0	 
15,236	0	 
15,268	0	 
15,3	0	 
15,332	0	 
15,364	0	 
15,396	0	 
15,428	0	 
15,46	0	 
15,492	0	 
15,524	0	 
15,556	0	 
15,588	0	 
15,62	0	 
15,652	1	 
15,684	0	 
15,716	0	 
15,748	0	 
15,78	0	 
15,812	0	 
15,844	0	 
15,876	0	 
15,908	0	 
15,94	0	 
15,972	0	 
16,004	0	 
16,036	0	 
16,068	0	 
16,1	0	 
16,132	0	 
16,164	0	 
16,196	0	 
16,228	0	 
16,26	0	 
16,292	0	 
16,324	0	 
16,356	0	 
16,388	0	 
16,42	0	 
16,452	0	 
16,484	0	 
16,516	0	 
16,548	0	 
16,58	0	 
16,612	0	 
16,644	0	 
16,676	0	 
16,708	0	 
16,74	0	 
16,772	0	 
16,804	0	 
16,836	0	 
16,868	0	 
16,9	0	 
16,932	0	 
16,964	0	 
16,996	0	 
17,028	0	 
17,06	0	 
17,092	0	 
17,124	0	 
17,156	0	 
17,188	0	 
17,22	0	 
17,252	0	 
17,284	0	 
17,316	0	 
17,348	0	 
17,38	0	 
17,412	0	 
17,444	0	 
17,476	0	 
17,508	0	 
17,54	0	 
17,572	0	 
17,604	0	 
17,636	0	 
17,668	0	 
17,7	0	 
17,732	0	 
17,764	0	 
17,796	0	 
17,828	0	 
17,86	0	 
17,892	0	 
17,924	0	 
17,956	0	 
17,988	0	 
18,02	0	 
18,052	0	 
18,084	0	 
18,116	0	 
18,148	0	 
18,18	0	 
18,212	0	 
18,244	0	 
18,276	0	 
18,308	0	 
18,34	0	 
18,372	0	 
18,404	0	 
18,436	0	 
18,468	0	 
18,5	0	 
18,532	0	 
18,564	0	 
18,596	0	 
18,628	0	 
18,66	0	 
18,692	0	 
18,724	0	 
18,756	0	 
18,788	0	 
18,82	0	 
18,852	0	 
18,884	0	 
18,916	0	 
18,948	0	 
18,98	0	 
19,012	0	 
19,044	0	 
19,076	0	 
19,108	0	 
19,14	0	 
19,172	0	 
19,204	0	 
19,236	0	 
19,268	0	 
19,3	0	 
19,332	0	 
19,364	0	 
19,396	0	 
19,428	0	 
19,46	0	 
19,492	0	 
19,524	0	 
19,556	0	 
19,588	0	 
19,62	0	 
19,652	0	 
19,684	0	 
19,716	0	 
19,748	0	 
19,78	0	 
19,812	0	 
19,844	0	 
19,876	0	 
19,908	0	 
19,94	0	 
19,972	0	 
20,004	0	 
20,036	0	 
20,068	0	 
20,1	0	 
20,132	0	 
20,164	0	 
20,196	0	 
20,228	0	 
20,26	0	 
20,292	0	 
20,324	0	 
20,356	0	 
20,388	0	 
20,42	0	 
20,452	0	 
20,484	0	 
20,516	0	 
20,548	0	 
20,58	0	 
20,612	0	 
20,644	0	 
20,676	0	 
20,708	0	 
20,74	0	 
20,772	0	 
20,804	0	 
20,836	0	 
20,868	0	 
20,9	0	 
20,932	0	 
20,964	0	 
20,996	0	 
21,028	0	 
21,06	0	 
21,092	0	 
21,124	0	 
21,156	0	 
21,188	0	 
21,22	0	 
21,252	0	 
21,284	0	 
21,316	0	 
21,348	0	 
21,38	0	 
21,412	0	 
21,444	0	 
21,476	0	 
21,508	0	 
21,54	0	 
21,572	0	 
21,604	0	 
21,636	0	 
21,668	0	 
21,7	0	 
21,732	0	 
21,764	0	 
21,796	0	 
21,828	0	 
21,86	0	 
21,892	0	 
21,924	0	 
21,956	0	 
21,988	0	 
22,02	0	 
22,052	0	 
22,084	0	 
22,116	0	 
22,148	0	 
22,18	0	 
22,212	0	 
22,244	0	 
22,276	0	 
22,308	0	 
22,34	0	 
22,372	0	 
22,404	0	 
22,436	0	 
22,468	0	 
22,5	0	 
22,532	0	 
22,564	0	 
22,596	0	 
22,628	0	 
22,66	0	 
22,692	0	 
22,724	0	 
22,756	0	 
22,788	0	 
22,82	0	 
22,852	0	 
22,884	0	 
22,916	0	 
22,948	0	 
22,98	0	 
23,012	0	 
23,044	0	 
23,076	0	 
23,108	0	 
23,14	0	 
23,172	0	 
23,204	0	 
23,236	0	 
23,268	0	 
23,3	0	 
23,332	0	 
23,364	0	 
23,396	0	 
23,428	0	 
23,46	0	 
23,492	0	 
23,524	0	 
23,556	0	 
23,588	0	 
23,62	0	 
23,652	0	 
23,684	0	 
23,716	0	 
23,748	0	 
23,78	0	 
23,812	0	 
23,844	0	 
23,876	0	 
23,908	0	 
23,94	0	 
23,972	0	 
24,004	0	 
24,036	0	 
24,068	0	 
24,1	0	 
24,132	0	 
24,164	0	 
24,196	0	 
24,228	0	 
24,26	0	 
24,292	0	 
24,324	0	 
24,356	0	 
24,388	0	 
24,42	0	 
24,452	0	 
24,484	0	 
24,516	0	 
24,548	0	 
24,58	0	 
24,612	0	 
24,644	0	 
24,676	0	 
24,708	0	 
24,74	0	 
24,772	0	 
24,804	0	 
24,836	0	 
24,868	0	 
24,9	0	 
24,932	0	 
24,964	0	 
24,996	0	 
25,028	0	 
25,06	0	 
25,092	0	 
25,124	0	 
25,156	0	 
25,188	0	 
25,22	0	 
25,252	0	 
25,284	0	 
25,316	0	 
25,348	0	 
25,38	0	 
25,412	0	 
25,444	0	 
25,476	0	 
25,508	0	 
25,54	0	 
25,572	0	 
25,604	0	 
25,636	0	 
25,668	0	 
25,7	0	 
25,732	0	 
25,764	0	 
25,796	0	 
25,828	0	 
25,86	0	 
25,892	0	 
25,924	0	 
25,956	0	 
25,988	0	 
26,02	0	 
26,052	0	 
26,084	0	 
26,116	0	 
26,148	0	 
26,18	0	 
26,212	0	 
26,244	0	 
26,276	0	 
26,308	0	 
26,34	0	 
26,372	0	 
26,404	0	 
26,436	0	 
26,468	0	 
26,5	0	 
26,532	0	 
26,564	0	 
26,596	0	 
26,628	0	 
26,66	0	 
26,692	0	 
26,724	0	 
26,756	1	11,104
26,788	0	 
26,82	0	 
26,852	0	 
26,884	0	 
26,916	0	 
26,948	0	 
26,98	0	 
27,012	1	0,256
27,044	0	 
27,076	0	 
27,108	0	 
27,14	0	 
27,172	0	 
27,204	0	 
27,236	0	 
27,268	0	 
27,3	0	 
27,332	0	 
27,364	0	 
27,396	0	 
27,428	0	 
27,46	0	 
27,492	0	 
27,524	0	 
27,556	0	 
27,588	0	 
27,62	0	 
27,652	0	 
27,684	0	 
27,716	0	 
27,748	0	 
27,78	0	 
27,812	0	 
27,844	0	 
27,876	0	 
27,908	0	 
27,94	0	 
27,972	0	 
28,004	0	 
28,036	0	 
28,068	0	 
28,1	0	 
28,132	0	 
28,164	0	 
28,196	0	 
28,228	0	 
28,26	0	 
28,292	0	 
28,324	0	 
28,356	0	 
28,388	0	 
28,42	0	 
28,452	0	 
28,484	0	 
28,516	0	 
28,548	0	 
28,58	0	 
28,612	0	 
28,644	0	 
28,676	0	 
28,708	0	 
28,74	0	 
28,772	0	 
28,804	0	 
28,836	0	 
28,868	0	 
28,9	0	 
28,932	0	 
28,964	0	 
28,996	0	 
29,028	0	 
29,06	0	 
29,092	0	 
29,124	0	 
29,156	0	 
29,188	0	 
29,22	0	 
29,252	0	 
29,284	0	 
29,316	0	 
29,348	0	 
29,38	0	 
29,412	0	 
29,444	0	 
29,476	0	 
29,508	0	 
29,54	0	 
29,572	0	 
29,604	0	 
29,636	0	 
29,668	0	 
29,7	0	 
29,732	0	 
29,764	0	 
29,796	0	 
29,828	0	 
29,86	1	2,848
29,892	0	 
29,924	0	 
29,956	0	 
29,988	0	 
30,02	0	 
30,052	0	 
30,084	0	 
30,116	0	 
30,148	0	 
30,18	0	 
30,212	0	 
30,244	0	 
30,276	0	 
30,308	0	 
30,34	0	 
30,372	0	 
30,404	0	 
30,436	0	 
30,468	0	 
30,5	0	 
30,532	0	 
30,564	0	 
30,596	0	 
30,628	0	 
30,66	0	 
30,692	0	 
30,724	0	 
30,756	0	 
30,788	0	 
30,82	0	 
30,852	0	 
30,884	0	 
30,916	0	 
30,948	0	 
30,98	0	 
31,012	0	 
31,044	0	 
31,076	0	 
31,108	0	 
31,14	0	 
31,172	0	 
31,204	0	 
31,236	0	 
31,268	0	 
31,3	0	 
31,332	0	 
31,364	0	 
31,396	0	 
31,428	0	 
31,46	0	 
31,492	0	 
31,524	0	 
31,556	0	 
31,588	0	 
31,62	0	 
31,652	0	 
31,684	0	 
31,716	0	 
31,748	0	 
31,78	0	 
31,812	0	 
31,844	0	 
31,876	0	 
31,908	0	 
31,94	0	 
31,972	0	 
32,004	0	 
32,036	0	 
32,068	0	 
32,1	0	 
32,132	0	 
32,164	0	 
32,196	0	 
32,228	0	 
32,26	0	 
32,292	0	 
32,324	0	 
32,356	0	 
32,388	0	 
32,42	0	 
32,452	0	 
32,484	0	 
32,516	0	 
32,548	0	 
32,58	0	 
32,612	0	 
32,644	0	 
32,676	0	 
32,708	0	 
32,74	0	 
32,772	0	 
32,804	0	 
32,836	0	 
32,868	0	 
32,9	0	 
32,932	0	 
32,964	0	 
32,996	0	 
33,028	0	 
33,06	0	 
33,092	0	 
33,124	0	 
33,156	0	 
33,188	0	 
33,22	0	 
33,252	0	 
33,284	0	 
33,316	0	 
33,348	0	 
33,38	0	 
33,412	0	 
33,444	0	 
33,476	0	 
33,508	0	 
33,54	0	 
33,572	0	 
33,604	0	 
33,636	0	 
33,668	0	 
33,7	0	 
33,732	0	 
33,764	0	 
33,796	0	 
33,828	0	 
33,86	0	 
33,892	0	 
33,924	0	 
33,956	0	 
33,988	0	 
34,02	0	 
34,052	0	 
34,084	0	 
34,116	0	 
34,148	0	 
34,18	0	 
34,212	0	 
34,244	0	 
34,276	0	 
34,308	0	 
34,34	0	 
34,372	0	 
34,404	0	 
34,436	0	 
34,468	0	 
34,5	0	 
34,532	0	 
34,564	0	 
34,596	0	 
34,628	0	 
34,66	0	 
34,692	0	 
34,724	0	 
34,756	0	 
34,788	0	 
34,82	0	 
34,852	0	 
34,884	0	 
34,916	0	 
34,948	0	 
34,98	0	 
35,012	0	 
35,044	0	 
35,076	0	 
35,108	0	 
35,14	0	 
35,172	0	 
35,204	0	 
35,236	0	 
35,268	0	 
35,3	0	 
35,332	0	 
35,364	0	 
35,396	0	 
35,428	0	 
35,46	0	 
35,492	0	 
35,524	0	 
35,556	0	 
35,588	0	 
35,62	0	 
35,652	0	 
35,684	0	 
35,716	0	 
35,748	0	 
35,78	0	 
35,812	0	 
35,844	0	 
35,876	0	 
35,908	0	 
35,94	0	 
35,972	0	 
36,004	0	 
36,036	0	 
36,068	0	 
36,1	0	 
36,132	0	 
36,164	0	 
36,196	0	 
36,228	0	 
36,26	0	 
36,292	0	 
36,324	0	 
36,356	0	 
36,388	0	 
36,42	0	 
36,452	0	 
36,484	0	 
36,516	0	 
36,548	0	 
36,58	0	 
36,612	0	 
36,644	0	 
36,676	0	 
36,708	0	 
36,74	0	 
36,772	0	 
36,804	0	 
36,836	0	 
36,868	0	 
36,9	0	 
36,932	0	 
36,964	0	 
36,996	0	 
37,028	0	 
37,06	0	 
37,092	0	 
37,124	0	 
37,156	0	 
37,188	0	 
37,22	0	 
37,252	0	 
37,284	0	 
37,316	0	 
37,348	0	 
37,38	0	 
37,412	0	 
37,444	0	 
37,476	0	 
37,508	0	 
37,54	0	 
37,572	0	 
37,604	0	 
37,636	0	 
37,668	0	 
37,7	0	 
37,732	0	 
37,764	0	 
37,796	0	 
37,828	0	 
37,86	0	 
37,892	0	 
37,924	0	 
37,956	0	 
37,988	0	 
38,02	0	 
38,052	0	 
38,084	0	 
38,116	0	 
38,148	0	 
38,18	0	 
38,212	0	 
38,244	0	 
38,276	0	 
38,308	0	 
38,34	0	 
38,372	0	 
38,404	0	 
38,436	0	 
38,468	0	 
38,5	0	 
38,532	0	 
38,564	0	 
38,596	0	 
38,628	0	 
38,66	0	 
38,692	0	 
38,724	0	 
38,756	0	 
38,788	0	 
38,82	0	 
38,852	0	 
38,884	0	 
38,916	0	 
38,948	0	 
38,98	0	 
39,012	0	 
39,044	0	 
39,076	0	 
39,108	0	 
39,14	0	 
39,172	0	 
39,204	0	 
39,236	0	 
39,268	0	 
39,3	0	 
39,332	0	 
39,364	0	 
39,396	0	 
39,428	0	 
39,46	0	 
39,492	0	 
39,524	0	 
39,556	0	 
39,588	0	 
39,62	0	 
39,652	0	 
39,684	0	 
39,716	0	 
39,748	0	 
39,78	0	 
39,812	0	 
39,844	0	 
39,876	0	 
39,908	0	 
39,94	0	 
39,972	0	 
40,004	0	 
40,036	0	 
40,064	0	 
40,096	0	 
40,128	0	 
40,16	0	 
40,192	0	 
40,224	0	 
40,256	0	 
40,288	0	 
40,32	0	 
40,352	0	 
40,384	0	 
40,416	0	 
40,448	0	 
40,48	0	 
40,512	0	 
40,544	0	 
40,576	0	 
40,608	0	 
40,64	0	 
40,672	0	 
40,704	0	 
40,736	0	 
40,768	0	 
40,8	0	 
40,832	0	 
40,864	0	 
40,896	0	 
40,928	0	 
40,96	0	 
40,992	0	 
41,024	0	 
41,056	0	 
41,088	0	 
41,12	0	 
41,152	0	 
41,184	0	 
41,216	0	 
41,248	0	 
41,28	0	 
41,312	0	 
41,344	0	 
41,376	0	 
41,408	0	 
41,44	0	 
41,472	0	 
41,504	0	 
41,536	0	 
41,568	0	 
41,6	0	 
41,632	0	 
41,664	0	 
41,696	0	 
41,728	0	 
41,76	0	 
41,792	0	 
41,824	0	 
41,856	0	 
41,888	0	 
41,92	0	 
41,952	0	 
41,984	0	 
42,016	0	 
42,048	0	 
42,08	0	 
42,112	0	 
42,144	0	 
42,176	0	 
42,208	0	 
42,24	0	 
42,272	0	 
42,304	0	 
42,336	0	 
42,368	0	 
42,4	0	 
42,432	0	 
42,464	0	 
42,496	0	 
42,528	0	 
42,56	0	 
42,592	0	 
42,624	0	 
42,656	0	 
42,688	0	 
42,72	0	 
42,752	0	 
42,784	0	 
42,816	0	 
42,848	0	 
42,88	0	 
42,912	0	 
42,944	0	 
42,976	0	 
43,008	0	 
43,04	0	 
43,072	0	 
43,104	0	 
43,136	0	 
43,168	0	 
43,2	0	 
43,232	0	 
43,264	0	 
43,296	0	 
43,328	0	 
43,36	0	 
43,392	0	 
43,424	0	 
43,456	0	 
43,488	0	 
43,52	0	 
43,552	0	 
43,584	0	 
43,616	0	 
43,648	0	 
43,68	0	 
43,712	0	 
43,744	0	 
43,776	0	 
43,808	0	 
43,84	0	 
43,872	0	 
43,904	0	 
43,936	0	 
43,968	0	 
44	0	 
44,032	0	 
44,064	0	 
44,096	0	 
44,128	0	 
44,16	0	 
44,192	0	 
44,224	0	 
44,256	0	 
44,288	0	 
44,32	0	 
44,352	0	 
44,384	0	 
44,416	0	 
44,448	0	 
44,48	0	 
44,512	0	 
44,544	0	 
44,576	0	 
44,608	0	 
44,64	0	 
44,672	0	 
44,704	0	 
44,736	0	 
44,768	0	 
44,8	0	 
44,832	0	 
44,864	0	 
44,896	0	 
44,928	0	 
44,96	0	 
44,992	0	 
45,024	0	 
45,056	0	 
45,088	0	 
45,12	0	 
45,152	0	 
45,184	0	 
45,216	0	 
45,248	0	 
45,28	0	 
45,312	0	 
45,344	0	 
45,376	0	 
45,408	0	 
45,44	0	 
45,472	0	 
45,504	0	 
45,536	0	 
45,568	0	 
45,6	0	 
45,632	0	 
45,664	0	 
45,696	0	 
45,728	0	 
45,76	0	 
45,792	0	 
45,824	0	 
45,856	0	 
45,888	0	 
45,92	0	 
45,952	0	 
45,984	0	 
46,016	0	 
46,048	0	 
46,08	0	 
46,112	0	 
46,144	0	 
46,176	0	 
46,208	0	 
46,24	0	 
46,272	0	 
46,304	0	 
46,336	0	 
46,368	0	 
46,4	0	 
46,432	0	 
46,464	0	 
46,496	0	 
46,528	0	 
46,56	0	 
46,592	0	 
46,624	0	 
46,656	0	 
46,688	0	 
46,72	0	 
46,752	0	 
46,784	0	 
46,816	0	 
46,848	0	 
46,88	0	 
46,912	0	 
46,944	0	 
46,976	0	 
47,008	0	 
47,04	0	 
47,072	0	 
47,104	0	 
47,136	0	 
47,168	0	 
47,2	0	 
47,232	0	 
47,264	0	 
47,296	0	 
47,328	0	 
47,36	0	 
47,392	0	 
47,424	0	 
47,456	0	 
47,488	0	 
47,52	0	 
47,552	0	 
47,584	0	 
47,616	0	 
47,648	0	 
47,68	0	 
47,712	0	 
47,744	0	 
47,776	0	 
47,808	0	 
47,84	0	 
47,872	0	 
47,904	0	 
47,936	0	 
47,968	0	 
48	0	 
48,032	0	 
48,064	0	 
48,096	0	 
48,128	0	 
48,16	0	 
48,192	0	 
48,224	0	 
48,256	0	 
48,288	0	 
48,32	0	 
48,352	0	 
48,384	0	 
48,416	0	 
48,448	0	 
48,48	0	 
48,512	0	 
48,544	0	 
48,576	0	 
48,608	0	 
48,64	0	 
48,672	0	 
48,704	0	 
48,736	0	 
48,768	0	 
48,8	0	 
48,832	0	 
48,864	0	 
48,896	0	 
48,928	0	 
48,96	0	 
48,992	0	 
49,024	0	 
49,056	0	 
49,088	0	 
49,12	0	 
49,152	0	 
49,184	0	 
49,216	0	 
49,248	0	 
49,28	0	 
49,312	0	 
49,344	0	 
49,376	0	 
49,408	0	 
49,44	0	 
49,472	0	 
49,504	0	 
49,536	0	 
49,568	0	 
49,6	0	 
49,632	0	 
49,664	0	 
49,696	0	 
49,728	0	 
49,76	0	 
49,792	0	 
49,824	0	 
49,856	0	 
49,888	0	 
49,92	0	 
49,952	0	 
49,984	0	 
50,016	0	 
50,048	0	 
50,08	0	 
50,112	0	 
50,144	0	 
50,176	0	 
50,208	0	 
50,24	0	 
50,272	0	 
50,304	0	 
50,336	0	 
50,368	0	 
50,4	0	 
50,432	0	 
50,464	0	 
50,496	0	 
50,528	0	 
50,56	0	 
50,592	0	 
50,624	0	 
50,656	0	 
50,688	0	 
50,72	0	 
50,752	0	 
50,784	0	 
50,816	0	 
50,848	0	 
50,88	0	 
50,912	0	 
50,944	0	 
50,976	0	 
51,008	0	 
51,04	0	 
51,072	0	 
51,104	0	 
51,136	0	 
51,168	0	 
51,2	0	 
51,232	0	 
51,264	0	 
51,296	0	 
51,328	0	 
51,36	0	 
51,392	0	 
51,424	0	 
51,456	0	 
51,488	0	 
51,52	0	 
51,552	0	 
51,584	0	 
51,616	0	 
51,648	0	 
51,68	0	 
51,712	0	 
51,744	0	 
51,776	0	 
51,808	0	 
51,84	0	 
51,872	0	 
51,904	0	 
51,936	0	 
51,968	0	 
52	0	 
52,032	0	 
52,064	0	 
52,096	0	 
52,128	0	 
52,16	0	 
52,192	0	 
52,224	0	 
52,256	0	 
52,288	0	 
52,32	0	 
52,352	0	 
52,384	0	 
52,416	0	 
52,448	0	 
52,48	0	 
52,512	0	 
52,544	0	 
52,576	0	 
52,608	0	 
52,64	0	 
52,672	0	 
52,704	0	 
52,736	0	 
52,768	0	 
52,8	0	 
52,832	0	 
52,864	0	 
52,896	0	 
52,928	0	 
52,96	0	 
52,992	0	 
53,024	0	 
53,056	0	 
53,088	0	 
53,12	0	 
53,152	0	 
53,184	0	 
53,216	0	 
53,248	0	 
53,28	0	 
53,312	0	 
53,344	0	 
53,376	0	 
53,408	0	 
53,44	0	 
53,472	0	 
53,504	0	 
53,536	0	 
53,568	0	 
53,6	0	 
53,632	0	 
53,664	0	 
53,696	0	 
53,728	0	 
53,76	0	 
53,792	0	 
53,824	0	 
53,856	0	 
53,888	0	 
53,92	0	 
53,952	0	 
53,984	0	 
54,016	0	 
54,048	0	 
54,08	0	 
54,112	0	 
54,144	0	 
54,176	0	 
54,208	0	 
54,24	0	 
54,272	0	 
54,304	0	 
54,336	0	 
54,368	0	 
54,4	0	 
54,432	0	 
54,464	0	 
54,496	0	 
54,528	0	 
54,56	0	 
54,592	0	 
54,624	0	 
54,656	0	 
54,688	0	 
54,72	0	 
54,752	0	 
54,784	0	 
54,816	0	 
54,848	0	 
54,88	0	 
54,912	0	 
54,944	0	 
54,976	0	 
55,008	0	 
55,04	0	 
55,072	0	 
55,104	0	 
55,136	0	 
55,168	0	 
55,2	0	 
55,232	0	 
55,264	0	 
55,296	0	 
55,328	0	 
55,36	0	 
55,392	0	 
55,424	0	 
55,456	0	 
55,488	0	 
55,52	0	 
55,552	0	 
55,584	0	 
55,616	0	 
55,648	0	 
55,68	0	 
55,712	0	 
55,744	0	 
55,776	0	 
55,808	0	 
55,84	0	 
55,872	0	 
55,904	0	 
55,936	0	 
55,968	0	 
